precinct,is_accessible,location,address,mapzen GID,geocoded address,lat,lon
523120,True,STONERIDGE CREEK GRANADA RM,3300 STONERIDGE CREEK WAY PLEASANTON,openstreetmap:address:node:3545792816,"3300 Stoneridge Creek Way, Pleasanton, CA, USA",37.698458,-121.855117
523300,False,AMADOR THEATER,1155 SANTA RITA RD PLEASANTON,openaddresses:address:us/ca/alameda:486190,"1155 Santa Rita Road, Pleasanton, CA, USA",37.66865,-121.873562
523700,False,GARAGE,6176 VIA DE LOS CERROS PLEASANTON,openaddresses:address:us/ca/alameda:486433,"6176 Viaduct De Los Cerros, Pleasanton, CA, USA",37.671999,-121.903411
523710,False,GARAGE,2741 CAMINO CASA BUENA PLEASANTON,openaddresses:address:us/ca/alameda:487441,"2741 Camino Casa Buena, Pleasanton, CA, USA",37.671031,-121.902394
523720,True,PLEASANTON MIDDLE SCH GYM LOBBY,5001 CASE AVE PLEASANTON,openstreetmap:address:way:377554999,"5001 Case Avenue, Pleasanton, CA, USA",37.65393,-121.884985
523800,False,CABANA ROOM ON GOLDEN RD,1500 CALLE SANTA ANNA PLEASANTON,openaddresses:address:us/ca/alameda:496919,"1637 Calle Santa Anna, Pleasanton, CA, USA",37.668178,-121.888328
443300,False,ASHLAND COMMUNITY CENTER,1530 167TH AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:86467,"1530 167th Avenue, Ashland, CA, USA",37.693468,-122.107384
443400,True,GRACE BAPTIST CHURCH SOCIAL HALL,16105 MATEO ST SAN LEANDRO,openaddresses:address:us/ca/alameda:116061,"16105 Mateo Street, Ashland, CA, USA",37.698997,-122.116366
443500,True,GRACE BAPTIST CHURCH SOCIAL HALL,16105 MATEO ST SAN LEANDRO,openaddresses:address:us/ca/alameda:116061,"16105 Mateo Street, Ashland, CA, USA",37.698997,-122.116366
447200,True,EPIPHANY LUTH CH FELLOWSHIP HALL,16248 CAROLYN ST SAN LEANDRO,openaddresses:address:us/ca/alameda:86044,"16248 Carolyn Street, Castro Valley, CA, USA",37.702616,-122.109998
447600,True,EPIPHANY LUTH CH FELLOWSHIP HALL,16248 CAROLYN ST SAN LEANDRO,openaddresses:address:us/ca/alameda:86044,"16248 Carolyn Street, Castro Valley, CA, USA",37.702616,-122.109998
450300,True,MARINA COMMUNITY CTR ROOM C,15301 WICKS BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:286223,"15301 Wicks Boulevard, San Leandro, CA, USA",37.686282,-122.161264
450400,True,MARINA COMMUNITY CTR ROOM C,15301 WICKS BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:286223,"15301 Wicks Boulevard, San Leandro, CA, USA",37.686282,-122.161264
450610,True,MISSION BAY MOBILE HOME PARK,15333 WICKS BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:289646,"15333 Wicks Boulevard, San Leandro, CA, USA",37.682316,-122.159798
450800,True,MARINA COMMUNITY CTR ROOM B,15301 WICKS BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:286223,"15301 Wicks Boulevard, San Leandro, CA, USA",37.686282,-122.161264
451000,True,DAYTON SCHOOL MAIN HALLWAY,1500 DAYTON AVE SAN LEANDRO,openstreetmap:address:way:313350519,"1500 Dayton Avenue, San Leandro, CA, USA",37.687691,-122.15717
451510,True,CHRIST PRESBYTERIAN CHURCH NARTHEX,890 FARGO AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:279657,"890 Fargo Avenue, San Leandro, CA, USA",37.687737,-122.144891
451600,True,WASHINGTON MANOR REC CENTER,14900 ZELMA ST SAN LEANDRO,openaddresses:address:us/ca/alameda:284695,"14900 Zelma Street, San Leandro, CA, USA",37.694216,-122.147629
451700,False,CORVALLIS SCHOOL LIBRARY RM 6,14790 CORVALLIS ST SAN LEANDRO,openaddresses:address:us/ca/alameda:284252,"14790 Corvallis Street, San Leandro, CA, USA",37.696578,-122.151893
452100,True,JAMES MADISON SCHOOL MUSIC ROOM,14751 JUNIPER ST SAN LEANDRO,openaddresses:address:us/ca/alameda:284784,"14751 Juniper Street, San Leandro, CA, USA",37.694878,-122.161838
452200,True,OUR LADY OF GOOD COUNSEL PARISH CH,2500 BERMUDA AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:281368,"2500 Bermuda Avenue, San Leandro, CA, USA",37.69478,-122.179974
452400,True,OUR LADY OF GOOD COUNSEL PARISH CH,2500 BERMUDA AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:281368,"2500 Bermuda Avenue, San Leandro, CA, USA",37.69478,-122.179974
452500,True,GARFIELD SCHOOL LIBRARY,13050 AURORA DR SAN LEANDRO,openaddresses:address:us/ca/alameda:288134,"13050 Aurora Drive, San Leandro, CA, USA",37.703764,-122.185389
453100,True,FIRST UNITED METH CH HALE HALL,1600 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:292099,"1600 Bancroft Avenue, San Leandro, CA, USA",37.724396,-122.146292
453300,True,WOODROW WILSON SCHOOL LIBRARY,1300 WILLIAMS ST SAN LEANDRO,openaddresses:address:us/ca/alameda:293051,"1300 Williams Street, San Leandro, CA, USA",37.715503,-122.16551
453400,True,EAST BAY BAPT ASSN MARTHAS DINING RM,1241 PACIFIC AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:299706,"1241 Pacific Avenue, San Leandro, CA, USA",37.721143,-122.167096
453500,True,JOHN MUIR MIDDLE SCH GYM LOBBY,1444 WILLIAMS ST SAN LEANDRO,openaddresses:address:us/ca/alameda:295545,"1444 Williams Street, San Leandro, CA, USA",37.714326,-122.168503
453900,False,JAMES MONROE SCHOOL MAIN HALL,3750 MONTEREY BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:283903,"3750 Monterey Boulevard, San Leandro, CA, USA",37.698808,-122.146439
453920,True,FARGO SENIOR CENTER FIRST FLOOR LOUNGE,868 FARGO AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:524999,"868 Fargo Avenue, San Leandro, CA, USA",37.687824,-122.14361
454100,False,CITY OF SAN LEANDRO SERVICE CTR,14200 CHAPMAN RD SAN LEANDRO,openaddresses:address:us/ca/alameda:280846,"14200 Chapman Road, San Leandro, CA, USA",37.70456,-122.144264
454500,False,HALCYON BAPTIST CHURCH ROOM 2,2860 HALCYON DR SAN LEANDRO,openaddresses:address:us/ca/alameda:303558,"2860 Halcyon Drive, San Leandro, CA, USA",37.702037,-122.134757
455000,False,HALCYON PARK BLDG,1245 147TH AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:283771,"1245 147th Avenue, San Leandro, CA, USA",37.706652,-122.1375
455100,True,BETHEL PRESB CH FIRESIDE RM,14235 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:282724,"14235 Bancroft Avenue, San Leandro, CA, USA",37.712831,-122.137031
455300,False,HALCYON BAPTIST CH FELLOWSHIP HALL,2860 HALCYON DR SAN LEANDRO,openaddresses:address:us/ca/alameda:303558,"2860 Halcyon Drive, San Leandro, CA, USA",37.702037,-122.134757
455400,True,SAN LEANDRO HIGH SCH MAIN ENTRY,2200 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:291428,"2200 Bancroft Avenue, San Leandro, CA, USA",37.717304,-122.142383
455500,True,BETHEL PRESB CH FIRESIDE RM,14235 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:282724,"14235 Bancroft Avenue, San Leandro, CA, USA",37.712831,-122.137031
455700,True,MCKINLEY SCHOOL  LIBRARY,2150 E 14TH ST SAN LEANDRO,openaddresses:address:us/ca/alameda:297133,"2150 East 14th Street, San Leandro, CA, USA",37.719376,-122.146831
455900,True,SAN LEANDRO BOYS AND GIRLS CLUB,401 MARINA BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:299501,"401 Marina Boulevard, San Leandro, CA, USA",37.715693,-122.152878
456200,True,FIRST UNITED METH CH HALE HALL,1600 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:292099,"1600 Bancroft Avenue, San Leandro, CA, USA",37.724396,-122.146292
456500,True,BANCROFT SCHOOL MAIN HALL,1150 BANCROFT AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:297663,"1150 Bancroft Avenue, San Leandro, CA, USA",37.728041,-122.14788
456600,False,GARAGE,2753 LAKEVIEW DR SAN LEANDRO,openaddresses:address:us/ca/alameda:289915,"2753 Lakeview Drive, San Leandro, CA, USA",37.718949,-122.126861
456900,False,GARAGE,1636 GRAFF AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:291343,"1636 Graff Avenue, San Leandro, CA, USA",37.728912,-122.131183
457100,True,CREEKSIDE COMMUNITY CH COMM RM,951 MACARTHUR BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:290873,"951 Macarthur Boulevard, San Leandro, CA, USA",37.73523,-122.140784
457300,True,ST PETERS CHURCH MEETING ROOM,294 BROADMOOR BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:296230,"294 Broadmoor Boulevard, San Leandro, CA, USA",37.736764,-122.159853
457400,True,SAN LEANDRO LIBRARY KARP RM,300 ESTUDILLO AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:300502,"300 Estudillo Avenue, San Leandro, CA, USA",37.725885,-122.153554
457500,True,SAN LEANDRO LIBRARY KARP RM,300 ESTUDILLO AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:300502,"300 Estudillo Avenue, San Leandro, CA, USA",37.725885,-122.153554
457700,True,ST PETERS CHURCH MEETING ROOM,294 BROADMOOR BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:296230,"294 Broadmoor Boulevard, San Leandro, CA, USA",37.736764,-122.159853
457900,True,ST PETERS CHURCH MEETING ROOM,294 BROADMOOR BLVD SAN LEANDRO,openaddresses:address:us/ca/alameda:296230,"294 Broadmoor Boulevard, San Leandro, CA, USA",37.736764,-122.159853
458200,False,ALTA MIRA CLUB   USE RAMP FROM,561 LAFAYETTE AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:300916,"561 Lafayette Avenue, San Leandro, CA, USA",37.730511,-122.161575
458300,False,SAN LEANDRO CITY HALL LOBBY,835 E 14TH ST SAN LEANDRO,openaddresses:address:us/ca/alameda:300957,"835 East 14th Street, San Leandro, CA, USA",37.728518,-122.159224
458500,True,SAN LEANDRO LIBRARY KARP RM,300 ESTUDILLO AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:300502,"300 Estudillo Avenue, San Leandro, CA, USA",37.725885,-122.153554
458800,True,EAST BAY BAPT ASSN PETERS ROOM,1241 PACIFIC AVE SAN LEANDRO,openaddresses:address:us/ca/alameda:299706,"1241 Pacific Avenue, San Leandro, CA, USA",37.721143,-122.167096
458900,False,FIRE STATION 10 APPARATUS BAY,2194 WILLIAMS ST SAN LEANDRO,openaddresses:address:us/ca/alameda:301989,"2194 Williams Street, San Leandro, CA, USA",37.708881,-122.181419
440100,True,BAY SCHOOL MAIN ENTRY HALL,2001 BOCKMAN RD SAN LORENZO,openaddresses:address:us/ca/alameda:101911,"2001 Bockman Road, San Lorenzo, CA, USA",37.671858,-122.14753
440300,True,DEL REY ELEMENTARY SCHOOL LIBRARY,1510 VIA SONYA SAN LORENZO,openaddresses:address:us/ca/alameda:110944,"1510 Viaduct Sonya, San Lorenzo, CA, USA",37.668248,-122.137389
440400,True,VILLAGE BAPTIST CHURCH ROOM 7,1535 BOCKMAN RD SAN LORENZO,openaddresses:address:us/ca/alameda:100913,"1535 Bockman Road, San Lorenzo, CA, USA",37.670489,-122.138179
440610,True,VILLAGE BAPTIST CHURCH ROOM 8,1535 BOCKMAN RD SAN LORENZO,openaddresses:address:us/ca/alameda:100913,"1535 Bockman Road, San Lorenzo, CA, USA",37.670489,-122.138179
440800,False,ARROYO HIGH SCHOOL CAREER CENTER,15701 LORENZO AVE SAN LORENZO,openaddresses:address:us/ca/alameda:91335,"15701 Lorenzo Avenue, San Lorenzo, CA, USA",37.677821,-122.141903
441100,False,SAN LORENZO COMM CH FIRESIDE RM,945 PASEO GRANDE SAN LORENZO,openaddresses:address:us/ca/alameda:101035,"945 Paseo Grande, San Lorenzo, CA, USA",37.677118,-122.134396
441300,False,OROMO CHRIST EVANGELICAL LUTH CH,100 HACIENDA AVE SAN LORENZO,openaddresses:address:us/ca/alameda:94960,"100 Hacienda Avenue, San Lorenzo, CA, USA",37.676982,-122.115804
442100,True,CORNERSTONE CH FELLOWSHIP HALL,180 LEWELLING BLVD SAN LORENZO,openaddresses:address:us/ca/alameda:95180,"180 Lewelling Boulevard, Ashland, CA, USA",37.686414,-122.125965
442600,True,EDENDALE MID SCH MULTI-PURPOSE RM,16160 ASHLAND AVE SAN LORENZO,openstreetmap:address:way:349646430,"16160 Ashland Avenue, Ashland, CA, USA",37.695648,-122.117735
442700,False,HESPERIAN SCHOOL LIBRARY,620 DREW ST SAN LORENZO,openaddresses:address:us/ca/alameda:115703,"620 Drew Street, Ashland, CA, USA",37.693849,-122.124522
443100,True,EDENDALE MID SCH MULTI-PURPOSE RM,16160 ASHLAND SAN LORENZO,openstreetmap:address:way:349646430,"16160 Ashland Avenue, Ashland, CA, USA",37.695648,-122.117735
866800,True,SUNOL GLEN GRAM SCH AUDITORIUM,11601 MAIN ST SUNOL,openaddresses:address:us/ca/alameda:446249,"11601 Main Street, Sunol, CA, USA",37.594401,-121.887673
821100,False,MASONIC HOMES OF CALIFORNIA,34400 MISSION BLVD UNION CITY,openaddresses:address:us/ca/alameda:423533,"34400 Mission Boulevard, Union City, CA, USA",37.598724,-122.006514
821110,True,GUY EMANUELE JR ELEMENTARY SCHOOL,100 DECOTO RD UNION CITY,openaddresses:address:us/ca/city_of_hayward:57272,"100 Decoto Road, Union City, CA, USA",37.600869,-122.015793
821140,False,UNION CITY FIRE STATION 33  APP BAY,33942 7TH STREET UNION CITY,openaddresses:address:us/ca/alameda:421399,"33942 7th Street, Union City, CA, USA",37.597772,-122.015708
821200,True,RUGGIERI SENIOR CENTER SUNROOM,33997 ALVARADO NILES RD UNION CITY,openaddresses:address:us/ca/alameda:527936,"34733 Alvarado Niles Road, Union City, CA, USA",37.58585,-122.017849
821210,True,EDUCATION SERV CENTER BOARD RM C,34200 ALVARADO-NILES RD UNION CITY,openstreetmap:address:node:1145058778,"33404 Alvarado-Niles Road, Union City, CA, USA",37.592416,-122.037963
821400,True,RUGGIERI SENIOR CENTER SUNROOM,33997 ALVARADO NILES RD UNION CITY,openaddresses:address:us/ca/alameda:527936,"34733 Alvarado Niles Road, Union City, CA, USA",37.58585,-122.017849
821500,True,UNION CITY LIBRARY MTG RM,34007 ALVARADO-NILES RD UNION CITY,openstreetmap:address:node:1145058778,"33404 Alvarado-Niles Road, Union City, CA, USA",37.592416,-122.037963
821600,True,UC APOSTOLIC CHURCH GYM  ENTER WESTERN,33700 ALVARADO NILES RD UNION CITY,openaddresses:address:us/ca/city_of_hayward:54125,"33700 Alvarado Niles Road, Union City, CA, USA",37.591481,-122.034298
821710,False,TROPICS MOBILE HOME  CLUBHOUSE,33000 ALMADEN BLVD UNION CITY,openaddresses:address:us/ca/alameda:405578,"2442 Almaden Boulevard, Union City, CA, USA",37.598174,-122.05662
821730,True,UC APOSTOLIC CHURCH GYM ENTER WESTERN,33700 ALVARADO-NILES RD UNION CITY,openstreetmap:address:node:1145058778,"33404 Alvarado-Niles Road, Union City, CA, USA",37.592416,-122.037963
821800,False,BETHEL BAPTIST CH FELLOWSHIP HALL,4216 DYER ST UNION CITY,openaddresses:address:us/ca/alameda:408615,"4216 Dyer Street, Union City, CA, USA",37.587065,-122.070825
821900,True,UNION CITY TOWNHOUSE ASSN  CLBHS,4444 CASTILLE CT UNION CITY,openaddresses:address:us/ca/alameda:409339,"4444 Castille Court, Union City, CA, USA",37.589912,-122.079465
821910,False,BETHEL BAPTIST CH FELLOWSHIP HALL,4216 DYER ST UNION CITY,openaddresses:address:us/ca/alameda:408615,"4216 Dyer Street, Union City, CA, USA",37.587065,-122.070825
822000,False,GARAGE,4113 HANFORD ST UNION CITY,openaddresses:address:us/ca/alameda:414476,"4113 Hanford Street, Union City, CA, USA",37.584109,-122.062862
822010,False,FIRE STATION 30 DOCK,35000 EASTIN COURT UNION CITY,openaddresses:address:us/ca/alameda:423317,"35000 Eastin Court, Union City, CA, USA",37.565736,-122.069729
822200,False,GARAGE,32849 REGENTS BLVD UNION CITY,openaddresses:address:us/ca/alameda:414787,"32849 Regents Boulevard, Union City, CA, USA",37.573985,-122.068152
823000,True,BARNARD-WHITE SCH STAFF LOUNGE SIDE A,725 WHIPPLE RD UNION CITY,openstreetmap:address:node:358761451,"725 Whipple Road, Union City, CA, USA",37.606547,-122.027383
823100,False,OUR LADY OF THE ROSARY CHURCH,703 C ST UNION CITY,openaddresses:address:us/ca/city_of_hayward:55433,"703 C Street, Union City, CA, USA",37.603789,-122.025123
823200,True,NEW HAVEN ADULT SCHOOL CLASSROOM 16,600 G ST UNION CITY,openaddresses:address:us/ca/alameda:412704,"600 G Street, Union City, CA, USA",37.599542,-122.019684
823400,True,UC APOSTOLIC CHURCH GYM  ENTER WESTERN,33700 ALVARADO NILES RD UNION CITY,openaddresses:address:us/ca/city_of_hayward:54125,"33700 Alvarado Niles Road, Union City, CA, USA",37.591481,-122.034298
823500,True,UC APOSTOLIC CHURCH GYM ENTER WESTERN,33700 ALVARADO-NILES RD UNION CITY,openstreetmap:address:node:1145058778,"33404 Alvarado-Niles Road, Union City, CA, USA",37.592416,-122.037963
823510,True,BARNARD-WHITE SCH STAFF LOUNGE SIDE B,725 WHIPPLE RD UNION CITY,openstreetmap:address:node:358761451,"725 Whipple Road, Union City, CA, USA",37.606547,-122.027383
823600,False,TROPICS MOBILE HOME CLUBHOUSE,33000 ALMADEN BLVD UNION CITY,openaddresses:address:us/ca/alameda:405578,"2442 Almaden Boulevard, Union City, CA, USA",37.598174,-122.05662
823610,False,TROPICS MOBILE HOME CLUBHOUSE,33000 ALMADEN BLVD UNION CITY,openaddresses:address:us/ca/alameda:405578,"2442 Almaden Boulevard, Union City, CA, USA",37.598174,-122.05662
823700,True,UNION CITY FIRE STATION 32  APP BAY,31600 ALVARADO BLVD UNION CITY,openaddresses:address:us/ca/alameda:513199,"31770 Alvarado Boulevard, Union City, CA, USA",37.593026,-122.071919
823710,True,UNION CITY FIRE STATION 32  APP BAY,31600 ALVARADO BLVD UNION CITY,openaddresses:address:us/ca/alameda:513199,"31770 Alvarado Boulevard, Union City, CA, USA",37.593026,-122.071919
823720,False,GARAGE,3525 SANDDOLLAR CT UNION CITY,openaddresses:address:us/ca/alameda:404424,"3525 Sanddollar Court, Union City, CA, USA",37.5991,-122.075476
823730,True,ITLIONG VERA-CRUZ MIDDLE SCHOOL,31604 ALVARADO BLVD UNION CITY,openaddresses:address:us/ca/alameda:513199,"31770 Alvarado Boulevard, Union City, CA, USA",37.593026,-122.071919
823800,False,FIRE STATION 30 DOCK,35000 EASTIN COURT UNION CITY,openaddresses:address:us/ca/alameda:423317,"35000 Eastin Court, Union City, CA, USA",37.565736,-122.069729
823810,True,ST ANNES CHURCH MULTI-USE RM,32223 CABELLO ST UNION CITY,openaddresses:address:us/ca/alameda:513540,"32223 Cabello Street, Union City, CA, USA",37.587816,-122.072658
823900,False,GARAGE,4604 DELORES DR UNION CITY,openaddresses:address:us/ca/alameda:410807,"4604 Delores Drive, Union City, CA, USA",37.577035,-122.070103
